Amazon _1136722,22-01-2021,"Midwest,Ohio,Columbus",Men's Athletic Footwear,$40.00 ,300,35%,Online
Amazon _1136722,22-01-2021,"Midwest,Ohio,Columbus",Women's Street Footwear,$30.00 ,300,40%,Online
Amazon _1136722,22-01-2021,"Midwest,Ohio,Columbus",Women's Athletic Footwear,$35.00 ,150,40%,Online
Amazon _1136722,22-01-2021,"Midwest,Ohio,Columbus",Men's Apparel,$50.00 ,200,35%,Online
Amazon _1136722,22-01-2021,"Midwest,Ohio,Columbus",Women's Apparel,$40.00 ,300,40%,Online
Amazon _1136722,22-02-2021,"Midwest,Ohio,Columbus",Men's Street Footwear,$40.00 ,550,40%,Online
Amazon _1136722,22-02-2021,"Midwest,Ohio,Columbus",Men's Athletic Footwear,$40.00 ,200,35%,Online
Amazon _1136722,22-02-2021,"Midwest,Ohio,Columbus",Women's Street Footwear,$30.00 ,250,40%,Online
Amazon _1136722,22-02-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$35.00 ,125,40%,Online
Amazon _1136722,22-02-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,200,35%,Online
Amazon _1136722,22-02-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$40.00 ,300,40%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$45.00 ,520,40%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,225,35%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$35.00 ,250,40%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$40.00 ,100,40%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$55.00 ,150,35%,Online
Amazon _1136722,21-03-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$45.00 ,250,40%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$45.00 ,475,40%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,175,35%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$40.00 ,175,40%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$45.00 ,100,40%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,125,35%,Online
Amazon _1136722,22-04-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$40.00 ,250,40%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$50.00 ,520,40%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,225,35%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$40.00 ,200,40%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$40.00 ,125,40%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,150,35%,Online
Amazon _1136722,23-05-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$55.00 ,275,40%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$40.00 ,525,40%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$35.00 ,275,35%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$30.00 ,225,40%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$30.00 ,200,40%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,200,35%,Online
Amazon _1136722,22-06-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$55.00 ,375,40%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$50.00 ,600,40%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,350,35%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$40.00 ,275,40%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$40.00 ,225,40%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,250,35%,Online
Amazon _1136722,21-07-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$55.00 ,425,40%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$50.00 ,575,40%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,350,35%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$40.00 ,275,40%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$40.00 ,250,40%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$50.00 ,225,35%,Online
Amazon _1136722,22-08-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$55.00 ,400,40%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$50.00 ,525,40%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,325,35%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$35.00 ,225,40%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$35.00 ,200,40%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$45.00 ,200,35%,Online
Amazon _1136722,23-09-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$50.00 ,275,40%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$55.00 ,450,40%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$45.00 ,275,35%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$45.00 ,175,40%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$45.00 ,150,40%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$55.00 ,150,35%,Online
Amazon _1136722,22-10-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$55.00 ,275,40%,Online
Amazon _1136722,22-11-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$50.00 ,425,40%,Online
Amazon _1136722,22-11-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$40.00 ,275,35%,Online
Amazon _1136722,22-11-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$45.00 ,220,40%,Online
Foot Locker _1185732,22-11-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$55.00 ,200,40%,Online
Foot Locker _1185732,22-11-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$65.00 ,175,35%,Online
Foot Locker _1185732,22-11-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$70.00 ,275,40%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$65.00 ,525,40%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$55.00 ,325,35%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$55.00 ,275,40%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$50.00 ,225,40%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$60.00 ,225,35%,Online
Foot Locker _1185732,21-12-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$65.00 ,325,40%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$30.00 ,725,40%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$30.00 ,525,35%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$20.00 ,525,40%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Women's Athletic Footwear,$25.00 ,375,40%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Men's Apparel,$40.00 ,425,35%,Online
Foot Locker _1185732,20-01-2021,"Southeast,Kentucky,Louisville",Women's Apparel,$30.00 ,525,50%,Online
Foot Locker _1185732,18-02-2021,"Southeast,Kentucky,Louisville",Men's Street Footwear,$30.00 ,775,40%,Online
Foot Locker _1185732,18-02-2021,"Southeast,Kentucky,Louisville",Men's Athletic Footwear,$30.00 ,425,35%,Online
Foot Locker _1185732,18-02-2021,"Southeast,Kentucky,Louisville",Women's Street Footwear,$20.00 ,475,40%,Online
Foot Locker _1185732,18-02-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$25.00 ,325,40%,Online
Foot Locker _1185732,18-02-2021,"South,Mississippi,Jackson",Men's Apparel,$40.00 ,400,35%,Online
Foot Locker _1185732,18-02-2021,"South,Mississippi,Jackson",Women's Apparel,$25.00 ,500,50%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Men's Street Footwear,$25.00 ,720,40%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$25.00 ,400,35%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Women's Street Footwear,$15.00 ,425,40%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$20.00 ,275,40%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Men's Apparel,$35.00 ,325,35%,Online
Foot Locker _1185732,16-03-2021,"South,Mississippi,Jackson",Women's Apparel,$25.00 ,425,50%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Men's Street Footwear,$25.00 ,675,40%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$25.00 ,375,35%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Women's Street Footwear,$15.00 ,375,40%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$20.00 ,300,40%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Men's Apparel,$40.00 ,325,35%,Online
Foot Locker _1185732,17-04-2021,"South,Mississippi,Jackson",Women's Apparel,$30.00 ,475,50%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Men's Street Footwear,$40.00 ,745,40%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$40.00 ,450,35%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Women's Street Footwear,$35.00 ,425,40%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$35.00 ,375,40%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Men's Apparel,$45.00 ,400,35%,Online
Foot Locker _1185732,16-05-2021,"South,Mississippi,Jackson",Women's Apparel,$50.00 ,500,50%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Men's Street Footwear,$45.00 ,750,40%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$40.00 ,500,35%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Women's Street Footwear,$45.00 ,475,40%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$45.00 ,450,40%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Men's Apparel,$60.00 ,450,35%,Online
Foot Locker _1185732,18-06-2021,"South,Mississippi,Jackson",Women's Apparel,$65.00 ,625,50%,Online
Foot Locker _1185732,16-07-2021,"South,Mississippi,Jackson",Men's Street Footwear,$60.00 ,850,40%,Online
Walmart _1197831,16-07-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$55.00 ,600,35%,Online
Walmart _1197831,16-07-2021,"South,Mississippi,Jackson",Women's Street Footwear,$50.00 ,525,40%,Online
Walmart _1197831,16-07-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$50.00 ,475,40%,Online
Walmart _1197831,16-07-2021,"South,Mississippi,Jackson",Men's Apparel,$60.00 ,500,35%,Online
Walmart _1197831,16-07-2021,"South,Mississippi,Jackson",Women's Apparel,$65.00 ,675,50%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Men's Street Footwear,$60.00 ,825,40%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$55.00 ,600,35%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Women's Street Footwear,$50.00 ,525,40%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$40.00 ,475,40%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Men's Apparel,$50.00 ,450,35%,Online
Walmart _1197831,17-08-2021,"South,Mississippi,Jackson",Women's Apparel,$55.00 ,625,50%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Men's Street Footwear,$50.00 ,725,40%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$45.00 ,525,35%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Women's Street Footwear,$20.00 ,425,40%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$20.00 ,400,40%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Men's Apparel,$30.00 ,400,35%,Online
Walmart _1197831,16-09-2021,"South,Mississippi,Jackson",Women's Apparel,$35.00 ,500,50%,Online
Walmart _1197831,18-10-2021,"South,Mississippi,Jackson",Men's Street Footwear,$35.00 ,675,40%,Online
Walmart _1197831,18-10-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$25.00 ,500,35%,Online
Walmart _1197831,18-10-2021,"South,Mississippi,Jackson",Women's Street Footwear,$25.00 ,375,40%,Online
Walmart _1197831,18-10-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$25.00 ,350,40%,Online
Walmart _1197831,18-10-2021,"South,Mississippi,Jackson",Men's Apparel,$35.00 ,350,35%,Online
Sports Direct _1128299,18-10-2021,"South,Mississippi,Jackson",Women's Apparel,$35.00 ,475,50%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Men's Street Footwear,$30.00 ,625,40%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$20.00 ,450,35%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Women's Street Footwear,$30.00 ,395,40%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$60.00 ,450,40%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Men's Apparel,$75.00 ,425,35%,Online
Sports Direct _1128299,17-11-2021,"South,Mississippi,Jackson",Women's Apparel,$75.00 ,525,50%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Men's Street Footwear,$70.00 ,775,40%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$60.00 ,575,35%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Women's Street Footwear,$60.00 ,525,40%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$60.00 ,475,40%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Men's Apparel,$70.00 ,475,35%,Online
Sports Direct _1128299,16-12-2021,"South,Mississippi,Jackson",Women's Apparel,$75.00 ,575,50%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Men's Street Footwear,$25.00 ,650,40%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$25.00 ,450,35%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Women's Street Footwear,$15.00 ,450,40%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Women's Athletic Footwear,$20.00 ,300,40%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Men's Apparel,$35.00 ,350,35%,Online
Sports Direct _1128299,23-01-2021,"South,Mississippi,Jackson",Women's Apparel,$25.00 ,450,40%,Online
Sports Direct _1128299,21-02-2021,"South,Mississippi,Jackson",Men's Street Footwear,$25.00 ,700,40%,Online
Sports Direct _1128299,21-02-2021,"South,Mississippi,Jackson",Men's Athletic Footwear,$25.00 ,350,35%,Online
Sports Direct _1128299,21-02-2021,"South,Mississippi,Jackson",Women's Street Footwear,$15.00 ,400,40%,Online
Walmart _1197831,21-02-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$20.00 ,250,40%,Online
Walmart _1197831,21-02-2021,"South,Arkansas,Little Rock",Men's Apparel,$35.00 ,325,35%,Online
Walmart _1197831,21-02-2021,"South,Arkansas,Little Rock",Women's Apparel,$20.00 ,425,40%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$20.00 ,645,40%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$20.00 ,325,35%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$10.00 ,350,40%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$20.00 ,200,40%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Men's Apparel,$35.00 ,250,35%,Online
Walmart _1197831,19-03-2021,"South,Arkansas,Little Rock",Women's Apparel,$25.00 ,350,40%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$25.00 ,600,40%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$25.00 ,300,35%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$15.00 ,300,40%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$20.00 ,225,40%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Men's Apparel,$40.00 ,250,35%,Online
Walmart _1197831,20-04-2021,"South,Arkansas,Little Rock",Women's Apparel,$30.00 ,400,40%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$40.00 ,670,40%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$40.00 ,375,35%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$35.00 ,350,40%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$35.00 ,300,40%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Men's Apparel,$45.00 ,325,35%,Online
Walmart _1197831,19-05-2021,"South,Arkansas,Little Rock",Women's Apparel,$45.00 ,425,40%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$40.00 ,675,40%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$35.00 ,425,35%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$40.00 ,400,40%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$40.00 ,375,40%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Men's Apparel,$55.00 ,375,35%,Online
Walmart _1197831,21-06-2021,"South,Arkansas,Little Rock",Women's Apparel,$60.00 ,550,40%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$55.00 ,775,40%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$50.00 ,525,35%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$45.00 ,450,40%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$45.00 ,400,40%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Men's Apparel,$60.00 ,425,35%,Online
Walmart _1197831,19-07-2021,"South,Arkansas,Little Rock",Women's Apparel,$65.00 ,600,40%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$60.00 ,750,40%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$55.00 ,525,35%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$50.00 ,450,40%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$40.00 ,400,40%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Men's Apparel,$50.00 ,375,35%,Online
Walmart _1197831,20-08-2021,"South,Arkansas,Little Rock",Women's Apparel,$55.00 ,550,40%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$50.00 ,650,40%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$40.00 ,450,35%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$15.00 ,350,40%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$15.00 ,325,40%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Men's Apparel,$25.00 ,325,35%,Online
Walmart _1197831,19-09-2021,"South,Arkansas,Little Rock",Women's Apparel,$30.00 ,425,40%,Online
Walmart _1197831,21-10-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$30.00 ,600,40%,Online
Walmart _1197831,21-10-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$20.00 ,425,35%,Online
Walmart _1197831,21-10-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$20.00 ,300,40%,Online
Walmart _1197831,21-10-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$20.00 ,275,40%,Online
Walmart _1197831,21-10-2021,"South,Arkansas,Little Rock",Men's Apparel,$30.00 ,275,35%,Online
West Gear _1189833,21-10-2021,"South,Arkansas,Little Rock",Women's Apparel,$30.00 ,400,40%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$25.00 ,550,40%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$15.00 ,375,35%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$25.00 ,320,40%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$55.00 ,375,40%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Men's Apparel,$75.00 ,350,35%,Online
West Gear _1189833,20-11-2021,"South,Arkansas,Little Rock",Women's Apparel,$75.00 ,450,40%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$70.00 ,700,40%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$60.00 ,500,35%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$60.00 ,450,40%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$60.00 ,400,40%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Men's Apparel,$70.00 ,400,35%,Online
West Gear _1189833,19-12-2021,"South,Arkansas,Little Rock",Women's Apparel,$75.00 ,500,40%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$25.00 ,575,40%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$25.00 ,375,35%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$15.00 ,375,40%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Women's Athletic Footwear,$20.00 ,225,40%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Men's Apparel,$35.00 ,275,35%,Online
West Gear _1189833,23-01-2021,"South,Arkansas,Little Rock",Women's Apparel,$25.00 ,375,40%,Online
West Gear _1189833,21-02-2021,"South,Arkansas,Little Rock",Men's Street Footwear,$25.00 ,625,40%,Online
West Gear _1189833,21-02-2021,"South,Arkansas,Little Rock",Men's Athletic Footwear,$25.00 ,275,35%,Online
West Gear _1189833,21-02-2021,"South,Arkansas,Little Rock",Women's Street Footwear,$15.00 ,325,40%,Online
West Gear _1189833,21-02-2021,"South,Oklahoma,Oklahoma City",Women's Athletic Footwear,$20.00 ,175,40%,Online
West Gear _1189833,21-02-2021,"South,Oklahoma,Oklahoma City",Men's Apparel,$35.00 ,250,35%,Online
West Gear _1189833,21-02-2021,"South,Oklahoma,Oklahoma City",Women's Apparel,$20.00 ,350,40%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Men's Street Footwear,$20.00 ,570,40%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Men's Athletic Footwear,$20.00 ,250,35%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Women's Street Footwear,$10.00 ,275,40%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Women's Athletic Footwear,$20.00 ,125,40%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Men's Apparel,$35.00 ,175,35%,Online
West Gear _1189833,19-03-2021,"South,Oklahoma,Oklahoma City",Women's Apparel,$25.00 ,275,40%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Men's Street Footwear,$25.00 ,525,40%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Men's Athletic Footwear,$25.00 ,225,35%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Women's Street Footwear,$15.00 ,225,40%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Women's Athletic Footwear,$20.00 ,150,40%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Men's Apparel,$40.00 ,175,35%,Online
West Gear _1189833,20-04-2021,"South,Oklahoma,Oklahoma City",Women's Apparel,$30.00 ,325,40%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Men's Street Footwear,$40.00 ,595,40%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Men's Athletic Footwear,$40.00 ,300,35%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Women's Street Footwear,$35.00 ,275,40%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Women's Athletic Footwear,$35.00 ,225,40%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Men's Apparel,$45.00 ,250,35%,Online
West Gear _1189833,19-05-2021,"South,Oklahoma,Oklahoma City",Women's Apparel,$45.00 ,350,40%,Online
